name	region	country	lat	lon	tz_id	localtime_epoch	localtime	last_updated_epoch	last_updated	temp_c	temp_f	is_day	wind_mph	wind_kph	wind_degree	wind_dir	pressure_mb	pressure_in	precip_mm	precip_in	humidity	cloud	feelslike_c	feelslike_f	vis_km	vis_miles	uv	gust_mph	gust_kph	text	co	no2	o3	so2	pm2_5	pm10	us-epa-index	gb-defra-index							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1624863613	28-06-2021 12:30	1624860000	28-06-2021 11:30	31	87.8	1	4.3	6.8	180	S	1011	30.3	0	0	55	75	34.3	93.7	6	3	7	12.1	19.4	Partly cloudy	390.5	12	17.39999962	6.800000191	9.100000381	12.10000038	1	1							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1624863614	28-06-2021 12:30	1624860000	28-06-2021 11:30	31	87.8	1	4.3	6.8	240	WSW	1007	30.2	0	0	71	50	33.9	93.1	6	3	8	5.8	9.4	Partly cloudy	363.7999878	5.400000095	44	2.200000048	7.699999809	11.69999981	1	1							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1624863614	28-06-2021 12:30	1624860000	28-06-2021 11:30	30.8	87.4	1	2.9	4.7	238	WSW	1008	30.3	0	0	52	39	33	91.4	10	6	7	3.4	5.4	Cloudy	297.1000061	3.900000095	38.59999847	1.5	5.400000095	7.900000095	1	1							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1624863615	28-06-2021 12:30	1624860000	28-06-2021 11:30	30.5	86.9	1	6	9.7	295	WNW	1009	30.3	0	0	52	37	32.5	90.5	10	6	8	6.9	11.2	Partly cloudy	297.1000061	4.800000191	38.59999847	2.599999905	4.800000191	6.800000191	1	1							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1624863615	28-06-2021 12:30	1624860000	28-06-2021 11:30	30.6	87.1	1	2.9	4.7	239	WSW	1008	30.2	0	0	56	29	33.3	91.9	10	6	8	3.6	5.8	Partly cloudy	360.5	5.699999809	45.09999847	1.799999952	9.300000191	16	1	1							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1624950011	29-06-2021 12:30	1624946400	29-06-2021 11:30	35	95	1	0	0	177	S	1007	30.2	0.1	0	44	50	44.5	112.1	5	3	7	10.5	16.9	Mist	313.7999878	6.900000095	26.10000038	3.900000095	7	10.80000019	1	1							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1624950011	29-06-2021 12:30	1624949100	29-06-2021 12:15	34	93.2	1	5.6	9	220	SW	1006	30.2	0.9	0.04	56	50	44.2	111.6	6	3	8	21.3	34.2	Partly cloudy	727.7000122	34.29999924	37.20000076	58.70000076	47.29999924	60.40000153	3	5							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1624950012	29-06-2021 12:30	1624949100	29-06-2021 12:15	28.9	84	1	5.6	9	221	SW	1009	30.3	0	0	58	26	30.8	87.4	10	6	7	6.3	10.1	Partly cloudy	403.8999939	8.800000191	25.79999924	7.199999809	10.89999962	14	1	1							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1624950012	29-06-2021 12:30	1624946400	29-06-2021 11:30	29.9	85.8	1	13.6	22	172	S	1008	30.2	0.1	0	70	64	34.7	94.5	10	6	7	16.6	26.6	Partly cloudy	413.8999939	26.10000038	14	45.29999924	21.10000038	29.5	2	2							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1624950013	29-06-2021 12:30	1624949100	29-06-2021 12:15	30.2	86.4	1	3.6	5.8	203	SSW	1009	30.3	0	0	55	35	32.4	90.3	10	6	8	4	6.5	Partly cloudy	277	3	48.59999847	1.899999976	5.099999905	6.5	1	1							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1624950013	29-06-2021 12:30	1624946400	29-06-2021 11:30	29.6	85.3	1	2	3.2	62	ENE	1009	30.3	0	0	58	30	31.9	89.4	10	6	7	2.2	3.6	Partly cloudy	257	2.5	31.5	0.600000024	3	5.900000095	1	1							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1624950014	29-06-2021 12:30	1624946400	29-06-2021 11:30	30.3	86.5	1	3.8	6.1	199	SSW	1009	30.3	0	0	56	33	32.8	91	10	6	8	4.3	6.8	Partly cloudy	377.2000122	8.300000191	31.5	2.700000048	9.5	13.5	1	1							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1624950014	29-06-2021 12:30	1624949100	29-06-2021 12:15	34	93.2	1	5.6	9	220	SW	1006	30.2	0.1	0	56	50	39.4	102.8	6	3	8	14.3	23	Partly cloudy	320.3999939	3.799999952	59.40000153	2.200000048	10.60000038	14.30000019	1	1							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1624950014	29-06-2021 12:30	1624946400	29-06-2021 11:30	29.5	85.1	1	9.8	15.8	277	W	1009	30.3	0.1	0	64	63	32.9	91.2	10	6	7	11.4	18.4	Partly cloudy	350.5	6.699999809	32.20000076	5.800000191	9.899999619	13.30000019	1	1							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1624950015	29-06-2021 12:30	1624946400	29-06-2021 11:30	35	95	1	0	0	220	SW	1007	30.2	0	0	44	50	42.4	108.4	5	3	8	2.7	4.3	Mist	290.3999939	5.099999905	29.70000076	2.400000095	4.599999905	6.800000191	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1624950015	29-06-2021 12:30	1624946400	29-06-2021 11:30	29.6	85.3	1	4.7	7.6	207	SSW	1009	30.3	0	0	53	29	31.2	88.2	10	6	7	5.4	8.6	Partly cloudy	270.3999939	3.200000048	47.20000076	2	4.300000191	6.400000095	1	1							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1624950016	29-06-2021 12:30	1624946400	29-06-2021 11:30	31.1	88	1	4.3	6.8	79	E	1009	30.3	0	0	57	23	34.3	93.7	10	6	8	4.7	7.6	Partly cloudy	287.1000061	4.199999809	34.70000076	3.200000048	4.199999809	5.800000191	1	1							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1624950016	29-06-2021 12:30	1624946400	29-06-2021 11:30	30.6	87.1	1	13.2	21.2	181	S	1008	30.3	0	0	65	43	35.2	95.4	10	6	8	15.7	25.2	Partly cloudy	323.7999878	12.19999981	47.20000076	16.70000076	17.89999962	23.60000038	2	2							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1624950016	29-06-2021 12:30	1624946400	29-06-2021 11:30	35	95	1	0	0	222	SW	1007	30.2	0	0	44	50	43	109.3	5	3	8	4.9	7.9	Mist	417.2000122	10.10000038	31.79999924	6.099999905	13.39999962	19.20000076	1	2							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1624950017	29-06-2021 12:30	1624946400	29-06-2021 11:30	35	95	1	0	0	171	S	1007	30.2	0.1	0	44	50	44.9	112.9	5	3	7	5.6	9	Mist	307.1000061	5	31.10000038	1.799999952	6.599999905	9.600000381	1	1							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1624950017	29-06-2021 12:30	1624949100	29-06-2021 12:15	35	95	1	0	0	147	SSE	1007	30.2	0.1	0	44	50	45.8	114.4	5	3	7	7.8	12.6	Mist	267	3.400000095	31.5	1	3	5.300000191	1	1							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1624950018	29-06-2021 12:30	1624946400	29-06-2021 11:30	30.5	86.9	1	7.8	12.6	185	S	1008	30.2	0	0	64	16	34.7	94.5	10	6	8	9.2	14.8	Partly cloudy	333.7999878	5.400000095	58.70000076	1.899999976	11	13.69999981	1	1							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1624950018	29-06-2021 12:30	1624949100	29-06-2021 12:15	29.9	85.8	1	4.5	7.2	197	SSW	1009	30.3	0	0	58	52	32.5	90.5	10	6	7	5.1	8.3	Partly cloudy	253.6999969	3.200000048	34.29999924	2.400000095	3.099999905	5.099999905	1	1							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1624950018	29-06-2021 12:30	1624946400	29-06-2021 11:30	35	95	1	0	0	135	SE	1007	30.2	0	0	44	50	45.6	114.2	5	3	8	7.4	11.9	Mist	293.7000122	3.599999905	36.09999847	0.600000024	4.400000095	7.300000191	1	1							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1624950019	29-06-2021 12:30	1624949100	29-06-2021 12:15	35	95	1	0	0	167	SSE	1007	30.2	0.2	0.01	44	50	45.3	113.5	5	3	7	9.8	15.8	Mist	313.7999878	5.5	32.90000153	5.5	6.5	9.300000191	1	1							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1624950019	29-06-2021 12:30	1624946400	29-06-2021 11:30	31.6	88.9	1	11.2	18	178	S	1008	30.2	0	0	58	64	35.8	96.4	10	6	7	13	20.9	Overcast	370.5	10.80000019	37.59999847	12.39999962	14.5	19.70000076	1	2							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1624950020	29-06-2021 12:30	1624949100	29-06-2021 12:15	35	95	1	0	0	165	SSE	1007	30.2	0.1	0	44	50	45.4	113.8	5	3	7	6.5	10.4	Mist	270.3999939	3.700000048	32.20000076	2.900000095	4	5.900000095	1	1							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1624950020	29-06-2021 12:30	1624946400	29-06-2021 11:30	32	89.6	1	5.1	8.3	303	WNW	1009	30.3	0	0	46	19	34	93.2	10	6	8	5.8	9.4	Partly cloudy	270.3999939	4	36.5	1.100000024	3.099999905	4.800000191	1	1							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1624950021	29-06-2021 12:30	1624946400	29-06-2021 11:30	29.6	85.3	1	5.8	9.4	235	SW	1009	30.3	0	0	57	25	31.7	89.1	10	6	7	6.7	10.8	Partly cloudy	377.2000122	9.600000381	20.60000038	5.699999809	8.899999619	11.69999981	1	1							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1624950021	29-06-2021 12:30	1624946400	29-06-2021 11:30	34	93.2	1	5.6	9	220	SW	1006	30.2	0	0	56	50	39.1	102.3	6	3	7	14.1	22.7	Partly cloudy	357.2000122	5	62.20000076	6	24.29999924	29.79999924	2	3							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1624950022	29-06-2021 12:30	1624949100	29-06-2021 12:15	31.2	88.2	1	7.4	11.9	176	S	1008	30.2	0.1	0	57	70	34.6	94.3	10	6	8	8.5	13.7	Partly cloudy	337.1000061	4.800000191	45.09999847	1.899999976	7	10.39999962	1	1							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1624950022	29-06-2021 12:30	1624946400	29-06-2021 11:30	32.3	90.1	1	6	9.7	164	SSE	1008	30.2	0.3	0.01	51	73	35.5	95.9	9	5	7	7.2	11.5	Patchy rain possible	270.3999939	2.299999952	48.59999847	1.299999952	4	5.900000095	1	1							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1624950022	29-06-2021 12:30	1624946400	29-06-2021 11:30	32.2	90	1	11.2	18	189	S	1008	30.2	0.3	0.01	55	79	36.3	97.3	9	5	7	13.4	21.6	Patchy rain possible	380.5	7.5	40.79999924	3.200000048	9.300000191	14.39999962	1	1							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1625036405	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	48.2	118.7	6	3	7	9.6	15.5	Partly cloudy	310.3999939	6.099999905	35.40000153	4.400000095	9.199999809	13	1	1							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1625036405	30-06-2021 12:30	1625035500	30-06-2021 12:15	36	96.8	1	6.9	11.2	270	W	1005	30.2	0	0	53	25	51.8	125.2	6	3	8	17.9	28.8	Partly cloudy	634.2000122	36	22.5	72.5	55.70000076	64.80000305	3	7							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1625036406	30-06-2021 12:30	1625035500	30-06-2021 12:15	33	91.4	1	6.9	11.2	200	SSW	1010	30.3	0	0	49	25	39.6	103.3	6	3	7	9.4	15.1	Partly cloudy	313.7999878	7.800000191	31.5	6	8.600000381	10.89999962	1	1							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1625036406	30-06-2021 12:30	1625032800	30-06-2021 11:30	30.3	86.5	1	11.6	18.7	181	S	1008	30.2	0	0	69	29	35.5	95.9	10	6	8	14.5	23.4	Partly cloudy	350.5	29.79999924	34	100.0999985	28	34.59999847	2	3							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1625036406	30-06-2021 12:30	1625032800	30-06-2021 11:30	30.2	86.4	1	4.7	7.6	240	WSW	1009	30.3	0	0	56	42	32.8	91	10	6	8	5.4	8.6	Partly cloudy	273.7000122	3.099999905	39.70000076	0.800000012	3.700000048	5.099999905	1	1							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1625036407	30-06-2021 12:30	1625032800	30-06-2021 11:30	29.5	85.1	1	1.6	2.5	48	NE	1009	30.3	0	0	61	33	32.2	90	10	6	7	1.8	2.9	Partly cloudy	270.3999939	2.700000048	34	0.699999988	5.699999809	8.5	1	1							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1625036407	30-06-2021 12:30	1625032800	30-06-2021 11:30	31.2	88.2	1	2.9	4.7	266	W	1008	30.2	0	0	57	26	34.7	94.5	10	6	8	3.1	5	Partly cloudy	337.1000061	7.699999809	37.90000153	2.700000048	10	13.80000019	1	1							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1625036408	30-06-2021 12:30	1625035500	30-06-2021 12:15	36	96.8	1	6.9	11.2	270	W	1005	30.2	0	0	53	25	48	118.3	6	3	8	11	17.6	Partly cloudy	403.8999939	7.300000191	57.20000076	4.400000095	29.29999924	35.09999847	2	3							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1625036408	30-06-2021 12:30	1625035500	30-06-2021 12:15	30	86	1	9.4	15.1	250	WSW	1008	30.2	0	0	89	25	34.3	93.8	6	3	7	11.9	19.1	Partly cloudy	353.7999878	7.5	34.70000076	6.800000191	14.60000038	19	1	2							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1625036408	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	44.2	111.5	6	3	8	10.1	16.2	Partly cloudy	293.7000122	5.599999905	42.20000076	2.299999952	7.5	10.19999981	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1625036409	30-06-2021 12:30	1625032800	30-06-2021 11:30	30	86	1	5.1	8.3	268	W	1009	30.3	0	0	55	37	32.1	89.8	10	6	8	6	9.7	Partly cloudy	320.3999939	5.300000191	46.5	2	6.300000191	9	1	1							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1625036409	30-06-2021 12:30	1625032800	30-06-2021 11:30	31.1	88	1	2.2	3.6	72	ENE	1008	30.2	0	0	59	39	35.1	95.2	10	6	8	2.7	4.3	Partly cloudy	330.5	4.5	52.90000153	3.5	10.10000038	12.69999981	1	1							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1625036409	30-06-2021 12:30	1625032800	30-06-2021 11:30	30.6	87.1	1	13.2	21.2	194	SSW	1008	30.2	0	0	68	74	35.8	96.4	10	6	8	15.9	25.6	Partly cloudy	273.7000122	9.699999809	35.79999924	12	9.399999619	12.89999962	1	1							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1625036410	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	45.8	114.4	6	3	8	6.5	10.4	Partly cloudy	427.2999878	11.5	37.20000076	5.800000191	16.79999924	23.10000038	2	2							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1625036410	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	45.6	114.2	6	3	8	7.6	12.2	Partly cloudy	307.1000061	5.099999905	44	3.599999905	10.5	14.10000038	1	1							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1625036410	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	49.9	121.8	6	3	8	1.6	2.5	Partly cloudy	307.1000061	4.800000191	45.79999924	1.299999952	12.89999962	17.79999924	1	2							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1625036411	30-06-2021 12:30	1625032800	30-06-2021 11:30	30.5	86.9	1	11.2	18	200	SSW	1008	30.2	0	0	64	27	34.8	94.6	10	6	8	13.4	21.6	Partly cloudy	353.7999878	6.800000191	60.09999847	3.900000095	18.10000038	21.79999924	2	2							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1625036411	30-06-2021 12:30	1625035500	30-06-2021 12:15	30.2	86.4	1	4.3	6.8	216	SW	1009	30.3	0	0	59	34	33.2	91.8	10	6	8	4.9	7.9	Partly cloudy	340.5	5.900000095	52.90000153	5.5	12.19999981	15.5	1	2							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1625036411	30-06-2021 12:30	1625035500	30-06-2021 12:15	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	48.6	119.5	6	3	7	2	3.2	Partly cloudy	300.3999939	3.099999905	55.09999847	1.200000048	14.69999981	19.70000076	1	2							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1625036412	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	48.6	119.5	6	3	8	6.9	11.2	Partly cloudy	317.1000061	5.900000095	34	4.800000191	9	12.69999981	1	1							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1625036413	30-06-2021 12:30	1625032800	30-06-2021 11:30	31.4	88.5	1	10.7	17.3	195	SSW	1008	30.2	0	0	61	87	36.3	97.3	10	6	7	12.3	19.8	Patchy rain possible	293.7000122	8.600000381	37.59999847	9.300000191	10.39999962	14.69999981	1	1							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1625036413	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	9.4	15.1	260	W	1007	30.2	0	0	42	25	46.7	116	6	3	8	6.7	10.8	Partly cloudy	273.7000122	3.5	43.59999847	3	7.199999809	9.800000191	1	1							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1625036414	30-06-2021 12:30	1625032800	30-06-2021 11:30	30	86	1	9.4	15.1	250	WSW	1008	30.2	0	0	89	25	31.1	88	6	3	8	4	6.5	Partly cloudy	263.7000122	3.900000095	37.90000153	1	3.400000095	5.099999905	1	1							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1625036414	30-06-2021 12:30	1625032800	30-06-2021 11:30	33	91.4	1	6.9	11.2	200	SSW	1010	30.3	0	0	49	25	38.7	101.7	6	3	8	9.4	15.1	Partly cloudy	333.7999878	10.39999962	24.70000076	6	9.300000191	12.10000038	1	1							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1625036414	30-06-2021 12:30	1625032800	30-06-2021 11:30	36	96.8	1	6.9	11.2	270	W	1005	30.2	0	0	53	25	48	118.3	6	3	8	12.5	20.2	Partly cloudy	407.2000122	8	59.40000153	7.300000191	37.40000153	43.29999924	2	4							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1625036415	30-06-2021 12:30	1625032800	30-06-2021 11:30	32	89.6	1	5.6	9	209	SSW	1008	30.2	0	0	55	27	35.7	96.3	10	6	8	6.5	10.4	Partly cloudy	347.1000061	4.400000095	50.09999847	2.400000095	12.30000019	15.30000019	1	2							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1625036415	30-06-2021 12:30	1625032800	30-06-2021 11:30	32.6	90.7	1	4.7	7.6	220	SW	1008	30.2	0	0	52	31	36.2	97.2	10	6	8	5.4	8.6	Partly cloudy	447.2999878	8.800000191	50.79999924	2.599999905	12.89999962	16.60000038	1	2							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1625036416	30-06-2021 12:30	1625032800	30-06-2021 11:30	32.3	90.1	1	9.2	14.8	207	SSW	1008	30.2	0	0	57	40	36.9	98.4	9.7	6	7	10.5	16.9	Thundery outbreaks possible	370.5	8.300000191	64.40000153	8.600000381	25.5	34.79999924	2	3							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1625122812	01-07-2021 12:30	1625119200	01-07-2021 11:30	36	96.8	1	5.6	9	230	SW	1006	30.2	0	0	42	25	47	116.6	6	3	7	12.3	19.8	Partly cloudy	327.1000061	5.5	45.79999924	5.400000095	14.39999962	18.89999962	1	2							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1625122812	01-07-2021 12:30	1625119200	01-07-2021 11:30	36	96.8	1	6.9	11.2	310	NW	1005	30.2	0	0	50	50	51.1	124	6	3	8	20.4	32.8	Partly cloudy	647.5	30.5	52.20000076	44.79999924	42.40000153	49.40000153	3	5							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1625122813	01-07-2021 12:30	1625119200	01-07-2021 11:30	33	91.4	1	6.9	11.2	190	S	1008	30.2	0	0	53	25	39.6	103.2	6	3	7	13.4	21.6	Partly cloudy	260.3999939	3.299999952	34	2.900000095	2.5	3.900000095	1	1							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1625122813	01-07-2021 12:30	1625119200	01-07-2021 11:30	31	87.8	1	14.3	23	187	S	1006	30.2	0	0	68	22	36.7	98.1	10	6	8	18.1	29.2	Partly cloudy	387.2000122	27.10000038	26.79999924	79.19999695	29.5	38.59999847	2	3							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1625122813	01-07-2021 12:30	1625119200	01-07-2021 11:30	30.5	86.9	1	5.8	9.4	227	SW	1007	30.2	0.1	0	57	84	33.3	91.9	10	6	7	6.7	10.8	Patchy light rain with thunder	250.3000031	3.5	27.20000076	0.899999976	3.599999905	5	1	1							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1625122814	01-07-2021 12:30	1625119200	01-07-2021 11:30	29	84.2	1	2.5	4	204	SSW	1008	30.2	0.6	0.02	61	54	31.3	88.3	10	6	6	3.4	5.4	Light rain shower	247	1.799999952	38.29999924	0.600000024	3.200000048	5.300000191	1	1							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1625122814	01-07-2021 12:30	1625121900	01-07-2021 12:15	31.9	89.4	1	5.4	8.6	235	SW	1007	30.2	0	0	54	25	35.4	95.7	10	6	8	6.3	10.1	Partly cloudy	343.7999878	8.300000191	30.79999924	3.799999952	8.399999619	11.5	1	1							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1625122814	01-07-2021 12:30	1625121900	01-07-2021 12:15	36	96.8	1	6.9	11.2	310	NW	1005	30.2	0	0	50	50	44.8	112.7	6	3	8	13	20.9	Partly cloudy	433.8999939	6.599999905	52.90000153	1.899999976	15.80000019	19.79999924	2	2							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1625122815	01-07-2021 12:30	1625119200	01-07-2021 11:30	30	86	1	6.9	11.2	280	W	1007	30.2	0	0	79	25	34.3	93.8	6	3	7	13.6	22	Partly cloudy	293.7000122	8.199999809	22.20000076	5.099999905	6.300000191	7.900000095	1	1							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1625122815	01-07-2021 12:30	1625119200	01-07-2021 11:30	36	96.8	1	5.6	9	230	SW	1006	30.2	0	0	42	25	44.6	112.3	6	3	8	10.1	16.2	Partly cloudy	243.6999969	3.900000095	27.89999962	1.399999976	2.200000048	3.599999905	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1625122816	01-07-2021 12:30	1625119200	01-07-2021 11:30	30.6	87.1	1	5.8	9.4	255	WSW	1007	30.2	0	0	53	29	32.7	90.9	10	6	8	6.7	10.8	Partly cloudy	273.7000122	4.300000191	27.5	1.700000048	3.200000048	5	1	1							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1625122816	01-07-2021 12:30	1625121900	01-07-2021 12:15	32	89.6	1	3.6	5.8	222	SW	1007	30.2	0.5	0.02	55	73	35.8	96.4	9	5	7	4.3	6.8	Patchy rain possible	253.6999969	3.299999952	29	2.200000048	2.700000048	3.900000095	1	1							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1625122816	01-07-2021 12:30	1625119200	01-07-2021 11:30	31	87.8	1	17.4	28.1	198	SSW	1007	30.2	0	0	67	44	36.8	98.2	9.3	5	8	20.6	33.1	Partly cloudy	257	6.599999905	42.20000076	9.800000191	10.10000038	13.10000038	1	1							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1625122817	01-07-2021 12:30	1625119200	01-07-2021 11:30	36	96.8	1	5.6	9	230	SW	1006	30.2	0	0	42	25	46.1	114.9	6	3	8	7.6	12.2	Partly cloudy	370.5	8.699999809	31.5	5.099999905	11.39999962	15.89999962	1	1							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1625122817	01-07-2021 12:30	1625121900	01-07-2021 12:15	36	96.8	1	5.6	9	230	SW	1006	30.2	0.2	0.01	42	25	45.6	114.1	6	3	8	7.8	12.6	Partly cloudy	283.7000122	3.400000095	45.79999924	2.400000095	8.399999619	11.5	1	1							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1625122817	01-07-2021 12:30	1625119200	01-07-2021 11:30	36	96.8	1	5.6	9	230	SW	1006	30.2	0	0	42	25	47.3	117.1	6	3	8	8.3	13.3	Partly cloudy	277	3.900000095	33.29999924	0.699999988	5.5	9	1	1							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1625122818	01-07-2021 12:30	1625119200	01-07-2021 11:30	30.4	86.7	1	15.4	24.8	199	SSW	1007	30.2	0	0	67	15	35.2	95.4	10	6	8	18.1	29.2	Partly cloudy	353.7999878	6.300000191	56.5	2.099999905	15.69999981	19.29999924	2	2							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1625122818	01-07-2021 12:30	1625121900	01-07-2021 12:15	30.6	87.1	1	5.4	8.6	208	SSW	1008	30.2	0.1	0	59	50	34	93.2	9.7	6	7	6.3	10.1	Patchy rain possible	353.7999878	6.199999809	43.29999924	4.5	11.39999962	15.5	1	1							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1625122819	01-07-2021 12:30	1625119200	01-07-2021 11:30	36	96.8	1	5.6	9	230	SW	1006	30.2	0	0	42	25	45.9	114.6	6	3	8	11	17.6	Partly cloudy	293.7000122	4.5	37.59999847	0.899999976	8	12.89999962	1	1							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1625122819	01-07-2021 12:30	1625119200	01-07-2021 11:30	36	96.8	1	5.6	9	230	SW	1006	30.2	0.1	0	42	25	46.9	116.4	6	3	7	9.2	14.8	Partly cloudy	307.1000061	5.099999905	35.40000153	5.300000191	8.899999619	12.39999962	1	1							
